OG	Name.AAUR	Sociality.AAUR	antTPM.AAUR	headTPM.AAUR	dufTPM.AAUR	abdTPM.AAUR	Name.APUR	Sociality.APUR	antTPM.APUR	headTPM.APUR	dufTPM.APUR	abdTPM.APUR	Name.LCAL	Sociality.LCAL	antTPM.LCAL	headTPM.LCAL	dufTPM.LCAL	abdTPM.LCAL	Name.LFIG	Sociality.LFIG	antTPM.LFIG	headTPM.LFIG	dufTPM.LFIG	abdTPM.LFIG	Name.LLEU	Sociality.LLEU	antTPM.LLEU	headTPM.LLEU	dufTPM.LLEU	abdTPM.LLEU	Name.LMAR	Sociality.LMAR	antTPM.LMAR	headTPM.LMAR	dufTPM.LMAR	abdTPM.LMAR	Name.LPAU	Sociality.LPAU	antTPM.LPAU	headTPM.LPAU	dufTPM.LPAU	abdTPM.LPAU	Name.LVIE	Sociality.LVIE	antTPM.LVIE	headTPM.LVIE	dufTPM.LVIE	abdTPM.LVIE	TPMmax.8sp	TPMmax.4social	TPMmax.4solitary	tau.8sp4tissues	tau.4soc4tissues	tau.4sol4tissues
OG_10919	AAUR_12766-RA	soc	84.3648	97.255	318.3092	164.7681	APUR_03311-RA	sol	40.2759	24.8031	65.6625	42.0668	LCAL_05830-RB	soc	26.1686	11.1252	31.5263	14.3601	LFIG_03949-RA	sol	26.2499	17.221800000000002	84.2618	18.8615	LLEU_00189-RA	sol	32.1708	23.715	56.4765	18.7741	LMAR_01304-RA	soc	26.5143	10.6167	23.1939	13.5288	LPAU_03731-RA	soc	51.5624	32.4876	58.5665	35.108	LVIE_10390-RA	sol	43.1908	23.4136	56.8569	23.2567	318.3092	318.3092	84.2618	0.8704	0.8573	0.5941
OG_14119	AAUR_11256-RA	soc	0.1025	1.0645	0.1335	0.4543	APUR_10445-RA	sol	0.5013	1.6518	0.2749	1.0063	LCAL_09318-RA	soc	1.7298	3.4693	0.2082	2.0137	LFIG_09596-RA	sol	1.9118	2.2238	1.7298	0.521	LLEU_09206-RA	sol	0.9828	4.2011	1.0741	1.7233	LMAR_08749-RB	soc	2.4308	10.0162	0.2767	6.397	LPAU_08188-RA	soc	1.8454	3.5852	0.6826	2.8739	LVIE_04570-RB	sol	0.9845	1.0684	1.4504	1.7786	10.0162	10.0162	4.2011	0.8378	0.8185	0.7004
OG_15853	AAUR_06291-RA	soc	11.5917	5.344	7.9111	4.8534	APUR_03880-RA	sol	9.9353	2.4389	5.9553	3.3045	LCAL_07561-RA	soc	10.9904	4.1684	9.775	4.8836	LFIG_04795-RA	sol	27.0612	18.5962	20.2896	27.6318	LLEU_06667-RA	sol	8.8206	3.7376	9.8363	7.9987	LMAR_01880-RA	soc	10.071	5.5912	17.9551	5.9916	LPAU_09535-RA	soc	13.1816	5.5963	7.5267	5.3743	LVIE_01960-RA	sol	16.1166	6.9775	14.933	11.4553	27.6318	17.9551	27.6318	0.6518	0.581	0.596
OG_16620	AAUR_04571-RA	soc	8.571	21.3026	14.7406	22.464	APUR_00856-RA	sol	15.562	37.9406	28.5923	47.7381	LCAL_02486-RA	soc	20.9264	28.292	51.494	30.1582	LFIG_02834-RA	sol	32.5384	26.961	22.2237	35.5357	LLEU_02240-RA	sol	12.4105	18.5599	23.7756	30.5614	LMAR_02950-RA	soc	26.9768	21.2681	13.2349	30.9345	LPAU_00465-RA	soc	14.0883	20.3245	36.4546	17.9063	LVIE_08857-RA	sol	22.3657	25.4297	32.4599	43.0009	51.494	51.494	47.7381	0.5093	0.5758	0.4303
OG_13425	AAUR_11824-RA	soc	115.4022	45.9518	13.2349	98.2579	APUR_04353-RB	sol	158.0389	72.035	2.8598	180.1068	LCAL_09556-RB	soc	52.406	45.2932	58.9303	60.0508	LFIG_03419-RB	sol	175.2074	64.1973	200.4882	177.6111	LLEU_09722-RB	sol	137.8769	36.8655	13.061	122.2992	LMAR_00770-RB	soc	101.0752	61.4171	148.4058	107.546	LPAU_06210-RB	soc	78.2385	61.8993	655.0943	255.6341	LVIE_05499-RA	sol	223.9221	104.775	27.8303	74.6426	655.0943	655.0943	223.9221	0.8486	0.8673	0.5392
OG_14210	AAUR_12103-RA	soc	34.5679	17.762	21.9138	16.1909	APUR_00637-RA	sol	40.6846	10.3626	11.8788	9.7245	LCAL_07777-RA	soc	19.3742	16.8208	13.3589	7.989	LFIG_07934-RA	sol	20.2255	25.7251	17.7115	18.5313	LLEU_00861-RB	sol	47.4981	23.023	22.5712	8.1829	LMAR_03636-RA	soc	29.3133	31.3823	19.4767	16.758	LPAU_04363-RA	soc	27.6608	25.7478	19.1047	11.5878	LVIE_07666-RB	sol	29.4688	25.1889	30.0449	12.9411	47.4981	34.5679	47.4981	0.5686	0.4321	0.5701
OG_17495	AAUR_07965-RA	soc	30.772	46.4202	53.169	39.0201	APUR_06752-RA	sol	18.1014	46.0126	17.1988	35.3247	LCAL_08451-RA	soc	19.1372	21.9946	39.1525	23.8168	LFIG_08577-RA	sol	12.0348	27.953	17.0883	25.9756	LLEU_07401-RA	sol	21.1768	30.3105	45.7229	32.4032	LMAR_02599-RA	soc	24.5954	16.9809	22.1077	22.4373	LPAU_11702-RA	soc	19.1274	22.947	24.6423	15.1252	LVIE_02516-RA	sol	27.4271	32.0135	41.1379	32.9939	53.169	53.169	46.0126	0.4836	0.5132	0.396
OG_14577	AAUR_04958-RB	soc	21.2459	152.5555	27.7771	73.7335	APUR_08887-RB	sol	29.6084	145.0306	21.2565	76.965	LCAL_03815-RB	soc	18.4678	123.8551	21.8757	42.4344	LFIG_06052-RC	sol	21.9425	84.2471	38.1105	41.5064	LLEU_04244-RB	sol	27.7885	298.0798	38.0136	112.7912	LMAR_06980-RA	soc	14.4972	242.789	37.4384	98.681	LPAU_06916-RB	soc	13.255	97.5583	30.0567	65.0063	LVIE_03961-RA	sol	33.9957	117.2489	32.394	57.0653	298.0798	242.789	298.0798	0.788	0.7698	0.8036
OG_10636	AAUR_11641-RA	soc	31.7112	3.1759	0	2.6643	APUR_04498-RA	sol	21.7885	2.9302	0.036	0.6242	LCAL_09565-RA	soc	24.0446	3.486	0.0214	1.059	LFIG_03430-RA	sol	28.7551	7.1879	0.0855	0.7935	LLEU_09731-RA	sol	33.2085	8.9478	0.1187	0.5633	LMAR_00782-RA	soc	35.5412	10.376	0	1.0363	LPAU_06225-RA	soc	16.163	4.72	0.0113	1.3081	LVIE_05511-RA	sol	36.5241	2.6443	0.6168	0.7935	36.5241	35.5412	36.5241	0.7841	0.8128	0.8009
OG_10809	AAUR_08358-RA	soc	67.605	71.0877	83.3422	97.8394	APUR_11039-RA	sol	1.3349	0	0.2674	1.8372	LCAL_09404-RA	soc	68.8071	114.6098	141.6888	135.3206	LFIG_09460-RA	sol	29.3314	61.4171	24.1301	73.7335	LLEU_09253-RA	sol	61.9114	60.4661	135.5439	135.4662	LMAR_08825-RA	soc	89.7959	106.0908	108.2115	155.006	LPAU_08275-RA	soc	78.0762	105.2687	115.7912	113.4401	LVIE_04190-RA	sol	85.3197	101.473	110.758	143.1062	155.006	155.006	143.1062	0.4749	0.3562	0.5887
OG_14122	AAUR_11264-RA	soc	15.4885	3.7848	1.4382	2.2176	APUR_07992-RA	sol	7.5242000000000004	2.1983	1.1967	1.9045	LCAL_08669-RA	soc	5.3605	3.4655	0.893	2.4068	LFIG_08964-RA	sol	7.4873	4.4494	1.2574	2.549	LLEU_08455-RA	sol	10.9521	7.3118	1.0532	1.5569	LMAR_10600-RA	soc	5.8782	4.3971	0.7903	3.3413	LPAU_08515-RA	soc	12.2942	1.9782	1.0472	1.2067	LVIE_09276-RA	sol	21.726	3.2836	0.8576	1.842	21.726	15.4885	21.726	0.8197	0.7826	0.8299
OG_11472	AAUR_02822-RA	soc	3.954	13.7098	1.3711	6.219	APUR_06368-RB	sol	3.7525	14.7343	1.5292	3.5585	LCAL_00638-RA	soc	3.2426	9.4656	81.257	20.159300000000002	LFIG_05239-RA	sol	7.548	9.7159	5.5827	8.4642	LLEU_05112-RA	sol	5.9003	8.4893	2.7435	3.556	LMAR_01652-RA	soc	7.4071	13.6716	6.7252	17.0666	LPAU_10170-RA	soc	4.4505	11.2413	21.3957	10.4196	LVIE_00933-RA	sol	8.2831	8.7578	10.391	3.2321	81.257	81.257	14.7343	0.8981	0.8765	0.586
OG_16016	AAUR_06649-RA	soc	37.0477	16.8508	29.4632	9.4853	APUR_04074-RA	sol	60.7568	56.9551	76.146	43.8628	LCAL_07535-RA	soc	47.8678	65.9309	4.0314	41.411	LFIG_04769-RA	sol	1.66	9.2469	0.1359	13.8105	LLEU_06691-RA	sol	32.274	35.1719	7.0942	24.1297	LMAR_01907-RA	soc	31.9676	38.374	1.5045	38.4719	LPAU_09512-RA	soc	20.831	23.2699	10.8333	27.8593	LVIE_01933-RA	sol	6.0826	17.2525	9.9164	12.2127	76.146	65.9309	76.146	0.6714	0.6165	0.7106
OG_11548	AAUR_02027-RA	soc	15.1319	4.2817	0.0901	0.2553	APUR_02126-RA	sol	14.5596	3.8548	3.0553	0.54	LCAL_05038-RA	soc	15.5301	1.6563	0.0072	0.3014	LFIG_10667-RC	sol	21.8862	4.508	0.0783	0.2191	LLEU_04711-RC	sol	20.9193	6.6402	0.0229	0.2761	LMAR_06470-RC	soc	5.6361	4.8242	0.2193	0.2046	LPAU_01272-RB	soc	13.2971	4.4455	1.9671	0.5843	LVIE_00349-RB	sol	27.9214	5.6147	0.0796	0.6312	27.9214	15.5301	27.9214	0.8252	0.7729	0.8021
OG_16622	AAUR_04579-RA	soc	5.5308	14.0969	9.5036	11.7818	APUR_00865-RA	sol	8.6402	17.6415	14.8409	12.3622	LCAL_02494-RA	soc	8.8787	13.3154	24.3542	17.3048	LFIG_02842-RA	sol	11.9666	22.4569	6.8887	23.1749	LLEU_02233-RA	sol	16.1462	12.6784	21.6963	20.4639	LMAR_02943-RA	soc	18.6015	14.2444	13.6522	20.3978	LPAU_00474-RA	soc	8.5996	17.5387	12.833	16.6034	LVIE_08864-RA	sol	10.4426	11.2388	16.4359	8.9257	24.3542	24.3542	23.1749	0.4187	0.4446	0.3878
OG_12626	AAUR_00707-RA	soc	15.4818	13.0939	11.0764	16.0845	APUR_03244-RB	sol	16.5129	10.3432	21.0264	14.0427	LCAL_06147-RB	soc	14.6795	11.1182	8.47	17.5225	LFIG_03616-RA	sol	23.9826	18.9592	16.963	21.4311	LLEU_00707-RA	sol	8.8976	9.4264	3.7763	25.8827	LMAR_08211-RA	soc	21.034300000000002	19.6181	22.5712	18.9392	LPAU_03371-RA	soc	12.5319	12.6479	31.5115	17.9607	LVIE_10308-RB	sol	11.3362	11.9347	14.6129	29.8729	31.5115	31.5115	29.8729	0.4965	0.5074	0.4887
OG_14364	AAUR_08129-RA	soc	17.1434	15.4136	38.5242	25.7865	APUR_06915-RA	sol	20.0849	18.092	29.7713	23.1547	LCAL_08211-RA	soc	18.1759	25.7632	26.4103	20.1178	LFIG_08487-RA	sol	24.1731	26.6346	23.4677	27.5956	LLEU_07294-RA	sol	20.3374	15.4888	30.9526	19.0861	LMAR_02363-RA	soc	35.7799	31.4845	27.878	31.9384	LPAU_11423-RA	soc	24.8138	25.9245	38.0136	21.9566	LVIE_02409-RA	sol	20.3374	24.9777	31.931	26.1642	38.5242	38.5242	31.931	0.3562	0.331	0.2686
OG_14131	AAUR_11296-RA	soc	37.5307	30.1478	34.5384	28.7642	APUR_07965-RA	sol	35.6753	36.2228	19.7301	31.1152	LCAL_09041-RA	soc	61.6449	59.6504	56.8569	38.1328	LFIG_09353-RA	sol	72.093	70.1237	57.8104	51.3415	LLEU_08738-RA	sol	32.8587	20.9779	48.3873	17.2874	LMAR_06513-RA	soc	102.7669	82.3586	47.6895	63.9156	LPAU_08917-RA	soc	79.515	45.2302	56.9596	34.903	LVIE_05949-RA	sol	49.9237	43.4139	56.9596	40.252	102.7669	102.7669	72.093	0.5474	0.5084	0.434
OG_10147	AAUR_08727-RA	soc	264.1403	249.0731	47.3222	415.4924	APUR_11290-RA	sol	893.5885	499.5219	2.2285	266.3111	LCAL_09155-RA	soc	2722.2805	115.2762	1.1865	86.2258	LFIG_09769-RA	sol	3.8417	4.8395	0.3074	43.4445	LLEU_09052-RA	sol	4393.583	267.2143	1.5093	180.1068	LMAR_11005-RA	soc	2924.7809	28.3704	13.6292	132.0316	LPAU_18964-RA	soc	0.5687	28.6439	0	78.3774	LVIE_04896-RA	sol	1321.8615	169.8825	0.6734	76.0416	4393.583	2924.7809	4393.583	0.9204	0.9047	0.9434
OG_16193	AAUR_02070-RA	soc	102.4093	1010.4836	49.2675	402.0946	APUR_01696-RA	sol	163.5949	1085.303	55.7427	414.109	LCAL_10451-RB	soc	57.4513	371.5256	35.1822	111.4065	LFIG_07054-RB	sol	90.7524	539.8605	79.2716	254.0033	LLEU_08260-RA	sol	196.0788	1713.956	108.7852	863.7318	LMAR_08568-RA	soc	133.5862	2088.3667	109.7125	1244.5042	LPAU_10739-RA	soc	69.0492	731.614	39.3037	429.174	LVIE_09637-RA	sol	77.1143	426.7821	64.7879	217.0891	2088.3667	2088.3667	1713.956	0.8263	0.8437	0.8196
OG_13047	AAUR_11366-RA	soc	9.353	5.8164	3.8342	3.1289	APUR_07323-RA	sol	11.2253	9.8053	22.7028	3.8291	LCAL_09630-RA	soc	5.1881	4.6837	10.8727	5.0817	LFIG_03496-RA	sol	8.9693	6.0959	6.5156	8.6958	LLEU_09645-RA	sol	13.0985	9.6297	7.9666	8.6181	LMAR_00840-RA	soc	8.5118	5.284	3.1148	7.8848	LPAU_06306-RA	soc	11.7759	8.1763	6.149	7.1798	LVIE_05578-RA	sol	9.1331	6.6778	2.6166	7.0666	22.7028	11.7759	22.7028	0.6789	0.4664	0.6478
OG_14295	AAUR_07957-RA	soc	17.868	8.7821	13.5569	9.6501	APUR_06599-RB	sol	22.3047	12.0537	9.9114	7.8029	LCAL_08400-RA	soc	7.5318	6.5351	5.4543	5.4672	LFIG_11674-RA	sol	7.5242000000000004	3.8959	4.475	3.588	LLEU_07514-RA	sol	11.491	7.0892	8.4873	7.8723	LMAR_02556-RA	soc	12.2518	8.0573	5.7161	8.841	LPAU_11646-RB	soc	6.9433	4.5715	3.9539	3.9555	LVIE_02348-RA	sol	8.9892	5.2885	6.8844	7.4639	22.3047	17.868	22.3047	0.6501	0.5849	0.6628
OG_11425	AAUR_08230-RA	soc	528.3173	17.4911	1.7277	5.2059	APUR_06691-RA	sol	196.423	24.7202	20.7771	40.2189	LCAL_11881-RA	soc	206.6525	21.2536	0.4526	3.1892	LFIG_08505-RA	sol	185.2321	4.8887	1.1274	7.1721	LLEU_07533-RA	sol	260.9761	13.7905	1.365	4.0714	LMAR_02522-RA	soc	164.1839	15.1847	1.1865	2.4847	LPAU_11624-RA	soc	220.0051	21.5422	0.3441	3.194	LVIE_02528-RA	sol	212.7471	6.6461	0.9171	2.0179	528.3173	528.3173	260.9761	0.8982	0.9137	0.8155
OG_10223	AAUR_01979-RA	soc	1.2334	6.3999	0.1131	0.5622	APUR_02074-RA	sol	0	19.8842	0.1682	0.5303	LCAL_10269-RA	soc	1.741	0.2987	0.0403	0.1147	LFIG_11106-RA	sol	3.3903	0	0	0.2886	LLEU_04780-RA	sol	0.1271	2.8655	0.1278	1.1886	LMAR_06365-RA	soc	15.552	4.1327	16.4515	5.3122	LPAU_10978-RA	soc	3.6747	3.4203	0	0.0078	LVIE_00639-RA	sol	0	10.4142	9.0977	0.3715	19.8842	16.4515	19.8842	0.8578	0.8274	0.9042
OG_13538	AAUR_09105-RA	soc	9.3467	0.8355	0	0.0771	APUR_07847-RA	sol	10.3462	0.7055	0	0.2259	LCAL_10541-RA	soc	3.5926	0.2371	0.0265	0.1545	LFIG_07164-RA	sol	5.7301	1.9333	0	0.1075	LLEU_08352-RA	sol	6.3797	0.7043	0.0084	0.014	LMAR_08634-RA	soc	3.8034	1.0142	0	0.3926	LPAU_10833-RB	soc	5.3516	0.5199	0.0224	0.0671	LVIE_01138-RA	sol	9.7919	0.7387	0	0.1341	10.3462	9.3467	10.3462	0.8381	0.8852	0.8294
OG_13575	AAUR_09241-RA	soc	14.2334	16.261	13.0069	12.4607	APUR_07502-RA	sol	29.9413	25.5461	23.1613	18.8023	LCAL_10279-RA	soc	16.0009	15.408	15.8038	12.9768	LFIG_10343-RA	sol	20.6204	14.5457	22.4556	13.2495	LLEU_08430-RA	sol	11.6663	12.9641	14.466	7.9531	LMAR_08380-RA	soc	18.0761	17.5293	16.2706	16.8097	LPAU_10904-RA	soc	12.4663	14.0207	13.8577	10.3527	LVIE_09516-RA	sol	12.4848	14.9128	18.7596	7.8511	29.9413	18.0761	29.9413	0.4883	0.198	0.4669
OG_17808	AAUR_05710-RA	soc	11.8781	16.7127	9.7183	10.1466	APUR_02727-RA	sol	15.6367	10.719	2.3537	3.2151	LCAL_03282-RA	soc	19.1576	17.0358	12.3107	15.5067	LFIG_07583-RA	sol	19.9175	22.0179	14.481	16.6948	LLEU_06519-RA	sol	35.2289	36.9232	40.8319	19.3929	LMAR_07201-RA	soc	11.0005	11.2455	25.6873	9.3476	LPAU_07418-RA	soc	19.4972	14.8655	15.3966	19.2489	LVIE_04401-RA	sol	11.9022	11.7141	4.37	8.6466	40.8319	25.6873	40.8319	0.6271	0.447	0.6192
OG_18114	AAUR_04591-RA	soc	30.6193	54.4728	43.0521	41.5291	APUR_00880-RB	sol	22.2837	40.1718	49.6398	46.9078	LCAL_02510-RA	soc	47.2672	59.3066	67.2691	58.5276	LFIG_02856-RA	sol	17.4157	40.4789	39.9039	39.5682	LLEU_02217-RA	sol	27.2352	30.7339	25.6244	22.5231	LMAR_02928-RA	soc	40.829	39.1455	38.0329	43.3653	LPAU_00489-RA	soc	26.0056	36.2689	21.9138	32.5627	LVIE_08878-RA	sol	21.717	33.3063	26.8611	26.1752	67.2691	67.2691	49.6398	0.4613	0.3926	0.381
OG_12564	AAUR_00552-RA	soc	13.2846	10.0732	3.1724	2.7485	APUR_08263-RA	sol	12.3534	5.8347	5.391	2.7606	LCAL_00441-RA	soc	16.2186	4.9088	7.7867	3.5312	LFIG_11478-RB	sol	9.7185	8.4024	9.004	3.2399	LLEU_01092-RB	sol	29.353	25.9245	19.5682	4.9334	LMAR_11183-RA	soc	13.3866	7.6461	11.4816	3.065	LPAU_07920-RA	soc	19.0504	14.5457	5.1882	3.3682	LVIE_06011-RB	sol	20.4334	21.6189	9.6548	3.9478	29.353	19.0504	29.353	0.6678	0.5786	0.6303
OG_13395	AAUR_11745-RC	soc	14.9264	5.7087	8.7894	6.5562	APUR_04431-RA	sol	15.0071	4.1659	7.7962	4.5168	LCAL_09709-RA	soc	13.1914	6.2562	6.9595	4.2352	LFIG_03574-RA	sol	11.1191	5.5653	8.2184	6.0208	LLEU_09440-RB	sol	6.5046	3.5061	5.4237	14.0996	LMAR_00923-RA	soc	11.1695	8.6281	9.649	4.6623	LPAU_06381-RA	soc	15.1673	8.5619	10.6628	7.5028	LVIE_05660-RB	sol	24.6545	206.6538	46.1339	47.5333	206.6538	15.1673	206.6538	0.9449	0.4398	0.9322
OG_17789	AAUR_05521-RA	soc	207.8004	224.491	302.6779	315.4859	APUR_02545-RA	sol	198.3463	267.2143	421.5813	431.5354	LCAL_03153-RA	soc	210.4231	204.4333	444.5587	338.3101	LFIG_07457-RA	sol	107.5643	136.1	310.6739	199.9152	LLEU_06048-RA	sol	138.8801	162.2806	260.7121	269.73	LMAR_09202-RA	soc	185.693	229.9841	616.6419	334.895	LPAU_07557-RA	soc	259.9765	181.0353	470.7957	262.0235	LVIE_09893-RA	sol	135.5644	179.1493	265.448	260.781	616.6419	616.6419	431.5354	0.5858	0.5489	0.488
OG_17479	AAUR_12164-RA	soc	79.1889	108.7718	137.5602	110.6028	APUR_00299-RA	sol	38.2334	84.823	100.7651	75.1902	LCAL_02645-RA	soc	50.371	128.6532	139.9213	79.8592	LFIG_03003-RA	sol	69.1987	157.5247	171.1561	130.649	LLEU_02071-RA	sol	56.1404	98.3696	107.698	85.6734	LMAR_10743-RA	soc	62.0635	78.5035	148.6111	65.9354	LPAU_00633-RA	soc	45.6267	81.2444	57.8831	62.0439	LVIE_11850-RA	sol	62.0635	88.2272	184.7513	64.0058	184.7513	148.6111	184.7513	0.5065	0.4221	0.4985
OG_18766	AAUR_07357-RA	soc	25.711	30.6054	4.0667	7.2665	APUR_00064-RA	sol	26.9857	36.1305	3.7916	10.7171	LCAL_08082-RA	soc	16.6473	22.947	6.0264	7.4356	LFIG_08385-RA	sol	23.1239	25.3941	15.1769	7.6182	LLEU_00533-RA	sol	25.4498	25.7251	6.5265	13.9106	LMAR_03430-RA	soc	22.5263	16.593	3.5956	10.1232	LPAU_04585-RA	soc	18.1235	27.14	6.8985	7.788	LVIE_07510-RA	sol	32.6582	37.1769	2.974	8.7755	37.1769	30.6054	37.1769	0.5675	0.5581	0.5249
OG_12717	AAUR_00842-RA	soc	13.3323	5.2819	8.5192	7.5849	APUR_03090-RA	sol	16.6707	6.6778	14.4941	7.5663	LCAL_06231-RA	soc	16.2213	7.9108	11.7242	6.869	LFIG_11382-RA	sol	14.0261	7.1797	10.6582	6.7529	LLEU_00001-RA	sol	11.3279	8.1687	12.1885	8.0195	LMAR_01363-RA	soc	11.3782	7.7367	8.1713	5.3693	LPAU_03280-RA	soc	18.2148	11.0344	14.542	9.6053	LVIE_10549-RA	sol	19.7194	8.4496	9.8161	9.9727	19.7194	18.2148	19.7194	0.4839	0.4683	0.4862
OG_18751	AAUR_04388-RA	soc	48.9008	34.8187	18.0433	33.7181	APUR_01014-RA	sol	73.9102	40.901	56.4765	27.897	LCAL_02628-RA	soc	64.6723	153.4878	28.314	228.1287	LFIG_02985-RA	sol	424.6325	185.946	34.8117	129.4798	LLEU_02724-RA	sol	62.1688	79.1491	27.6752	84.1996	LMAR_10760-RA	soc	81.0571	101.8533	37.0781	199.3515	LPAU_00614-RA	soc	72.093	100.0352	141.5324	121.4754	LVIE_08993-RA	sol	127.8041	87.6913	15.2507	70.3126	424.6325	228.1287	424.6325	0.8049	0.6387	0.8267
OG_14988	AAUR_07201-RA	soc	109.6217	72.2032	2154.708	425.4867	APUR_09119-RA	sol	90.8185	63.8373	53.9734	128.232	LCAL_06737-RB	soc	144.9247	154.6238	149.2876	76.147	LFIG_00204-RA	sol	219.4544	87.8867	430.9326	92.3257	LLEU_07706-RA	sol	158.6458	151.848	68.2258	200.4688	LMAR_06050-RA	soc	93.096	234.3571	1325.1195	100.2958	LPAU_01838-RA	soc	133.2084	169.4376	134.5166	86.6368	LVIE_11127-RB	sol	147.563	108.91	518.234	173.7458	2154.708	2154.708	518.234	0.9086	0.8945	0.72
OG_10250	AAUR_06809-RB	soc	39.5362	23.2381	22.2375	20.159300000000002	APUR_09571-RA	sol	44.9713	63.4251	59.6176	21.2787	LCAL_06473-RA	soc	53.6106	17.081	26.812	24.4973	LFIG_00771-RA	sol	17.8627	21.7903	34.4294	24.3757	LLEU_07831-RA	sol	25.4139	13.6086	18.824	10.6994	LMAR_06148-RA	soc	28.3074	25.6339	44.7534	31.4436	LPAU_02109-RB	soc	57.7558	8.7608	16.2706	12.0579	LVIE_10857-RA	sol	29.2426	61.4922	43.364	39.4678	63.4251	57.7558	63.4251	0.5328	0.5448	0.5097
OG_12797	AAUR_03546-RA	soc	11.6284	6.1171	11.6746	5.7566	APUR_10119-RA	sol	14.2784	6.2134	15.2209	7.4779	LCAL_04393-RA	soc	8.7111	4.4935	5.8033	3.8836	LFIG_01066-RA	sol	10.5684	9.2427	4.3047	3.7305	LLEU_01530-RA	sol	13.4888	11.4901	7.9111	8.7922	LMAR_04459-RA	soc	10.6572	12.2358	6.0264	8.1137	LPAU_02989-RA	soc	8.3561	7.1414	6.8887	5.7319	LVIE_07253-RA	sol	10.8458	5.5447	8.2954	4.3163	15.2209	12.2358	15.2209	0.4708	0.3953	0.4459
OG_17251	AAUR_08828-RA	soc	2.0656	21.0317	0.3653	27.5592	APUR_07665-RA	sol	2.695	7.7769	4.4187	9.8194	LCAL_08959-RA	soc	1.8375	6.0355	0.7303	5.7137	LFIG_09259-RA	sol	7.316	18.5366	1.4247	7.2261	LLEU_08599-RA	sol	4.726	11.7494	2.5411	10.403	LMAR_10613-RA	soc	4.909	8.1763	2.6084	6.2466	LPAU_08818-RA	soc	4.9131	6.5828	1.0296	5.1516	LVIE_05865-RA	sol	2.5158	54.0546	0.1488	27.395	54.0546	27.5592	54.0546	0.8665	0.8128	0.8536
OG_15587	AAUR_05970-RA	soc	38.12	17.4146	16.8195	18.1141	APUR_02939-RA	sol	45.8276	17.582	21.7579	16.2872	LCAL_03286-RA	soc	56.5695	33.3673	33.5241	30.9006	LFIG_07588-RA	sol	52.0877	20.5355	13.8628	16.3049	LLEU_06524-RA	sol	53.1713	25.8349	52.3001	40.7053	LMAR_07206-RA	soc	43.9885	35.1524	18.8593	29.0834	LPAU_07413-RA	soc	57.8387	41.3222	44.24	29.7566	LVIE_04396-RA	sol	55.3202	25.9245	27.2047	31.8202	57.8387	57.8387	55.3202	0.4402	0.4384	0.4442
OG_13529	AAUR_09077-RA	soc	5.6361	14.0319	8.1849	7.9849	APUR_07904-RA	sol	4.8496	11.3797	5.8526	9.2871	LCAL_08765-RA	soc	11.0055	19.9416	4.5978	17.715	LFIG_09056-RA	sol	10.2098	26.1064	5.2034	18.7367	LLEU_08876-RA	sol	5.5927	6.2891	5.3953	12.9103	LMAR_06650-RA	soc	17.9172	17.0899	7.0902	18.3374	LPAU_08610-RA	soc	11.5537	15.9923	5.7996	16.8779	LVIE_09295-RA	sol	4.8431	11.3239	4.4962	21.3785	26.1064	19.9416	26.1064	0.583	0.3989	0.6482
OG_17762	AAUR_03223-RA	soc	242.7654	767.8727	1308.0025	624.8657	APUR_05978-RA	sol	223.3864	444.8712	659.0346	493.8506	LCAL_10697-RA	soc	188.341	281.8327	746.0399	317.4307	LFIG_04999-RA	sol	307.4274	532.3594	1425.6373	777.0387	LLEU_05254-RA	sol	241.7575	535.0838	595.9294	489.431	LMAR_10181-RA	soc	199.4337	335.5057	1662.0143	326.1804	LPAU_10399-RA	soc	169.0144	227.0432	301.8702	274.8616	LVIE_06187-RA	sol	383.4108	641.2442	1573.8097	602.6781	1662.0143	1662.0143	1573.8097	0.6848	0.7469	0.6462
OG_14281	AAUR_07914-RA	soc	12.7739	9.5281	10.933	10.4555	APUR_06621-RA	sol	29.5751	20.4472	25.7418	20.9767	LCAL_08426-RA	soc	14.8783	9.8642	12.0834	9.3945	LFIG_08550-RA	sol	12.4919	8.3828	21.3317	7.8676	LLEU_07375-RA	sol	15.8738	10.9074	21.3461	8.1542	LMAR_02573-RA	soc	18.6837	15.8223	19.9949	17.6279	LPAU_11675-RA	soc	15.0956	12.3198	14.7512	12.174	LVIE_02333-RA	sol	16.2449	10.7744	19.8273	10.6994	29.5751	19.9949	29.5751	0.512	0.3452	0.4791
OG_17986	AAUR_02062-RA	soc	265.6206	432.1869	855.5502	414.109	APUR_02159-RA	sol	375.1145	605.662	699.0987	555.4158	LCAL_05293-RA	soc	206.3251	272.6453	693.4796	286.1895	LFIG_06789-RA	sol	354.2101	545.6187	1056.3306	791.9817	LLEU_04811-RA	sol	325.0109	551.5939	308.1818	471.558	LMAR_06328-RA	soc	344.1333	457.5033	2282.268	555.4158	LPAU_05220-RA	soc	288.941	383.9647	276.4369	291.5159	LVIE_00509-RA	sol	253.8593	457.5033	1118.4949	414.109	2282.268	2282.268	1118.4949	0.7893	0.824	0.5372
